# access control bulk log — generated
# timezone: Asia/Seoul
2024-07-29T17:52:26+09:00 badge=E-B name=이대리 auth=badge door=lobby ACTION=DENIED
2024-07-29T17:52:31+09:00 badge=E-I name=배수석 auth=badge door=office_floor3 ACTION=DENIED
2024-07-29T17:52:37+09:00 badge=E-F name=한과장 auth=badge door=lab ACTION=ENTER
2024-07-29T17:52:46+09:00 badge=E-F name=한과장 auth=badge door=lobby ACTION=DENIED
2024-07-29T17:53:05+09:00 badge=E-J name=조연구원 auth=badge door=parking ACTION=EXIT
2024-07-29T17:53:11+09:00 badge=E-B name=이대리 auth=badge door=lab ACTION=ENTER
2024-07-29T17:53:31+09:00 badge=E-J name=조연구원 auth=badge door=lab ACTION=DENIED
2024-07-29T17:53:31+09:00 badge=E-J name=조연구원 auth=badge door=office_floor3 ACTION=ENTER
2024-07-29T17:53:49+09:00 badge=E-C name=박신입 auth=badge door=server_room ACTION=ENTER
2024-07-29T17:53:49+09:00 badge=E-B name=이대리 auth=badge door=server_room ACTION=EXIT
2024-07-29T17:53:58+09:00 badge=E-A name=김팀장 auth=badge door=lounge ACTION=DENIED
2024-07-29T17:54:06+09:00 badge=E-F name=한과장 auth=badge door=parking ACTION=DENIED
2024-07-29T17:54:08+09:00 badge=E-C name=박신입 auth=badge door=office_floor3 ACTION=DENIED
2024-07-29T17:54:13+09:00 badge=E-B name=이대리 auth=badge door=parking ACTION=DENIED
2024-07-29T17:54:15+09:00 badge=E-F name=한과장 auth=badge door=lab ACTION=EXIT
2024-07-29T17:54:16+09:00 badge=E-I name=배수석 auth=badge door=lobby ACTION=PING
2024-07-29T17:54:25+09:00 badge=E-C name=박신입 auth=badge door=lobby ACTION=EXIT
2024-07-29T17:54:51+09:00 badge=E-A name=김팀장 auth=badge door=lobby ACTION=EXIT
2024-07-29T17:54:54+09:00 badge=E-C name=박신입 auth=badge door=server_room ACTION=EXIT
2024-07-29T17:55:00+09:00 badge=E-C name=박신입 auth=badge door=lobby ACTION=EXIT
2024-07-29T17:55:13+09:00 badge=E-D name=윤사원 auth=badge door=server_room ACTION=EXIT
2024-07-29T17:55:26+09:00 badge=E-I name=배수석 auth=badge door=lobby ACTION=PING
2024-07-29T17:55:37+09:00 badge=E-F name=한과장 auth=badge door=lobby ACTION=PING
2024-07-29T17:55:40+09:00 badge=E-D name=윤사원 auth=badge door=lab ACTION=DENIED
2024-07-29T17:55:45+09:00 badge=E-E name=정대리 auth=badge door=office_floor3 ACTION=PING
2024-07-29T17:56:00+09:00 badge=E-E name=정대리 auth=badge door=office_floor3 ACTION=DENIED
2024-07-29T17:56:16+09:00 badge=E-F name=한과장 auth=badge door=office_floor3 ACTION=DENIED
2024-07-29T17:56:26+09:00 badge=E-E name=정대리 auth=badge door=lab ACTION=EXIT
2024-07-29T17:56:31+09:00 badge=E-H name=신인턴 auth=badge door=lounge ACTION=DENIED
2024-07-29T17:56:45+09:00 badge=E-A name=김팀장 auth=badge door=parking ACTION=DENIED
2024-07-29T17:56:45+09:00 badge=E-J name=조연구원 auth=badge door=lounge ACTION=ENTER
2024-07-29T17:56:45+09:00 badge=E-F name=한과장 auth=badge door=lounge ACTION=EXIT
2024-07-29T17:56:55+09:00 badge=E-F name=한과장 auth=badge door=office_floor3 ACTION=ENTER
2024-07-29T17:57:03+09:00 badge=E-G name=오주임 auth=badge door=lounge ACTION=PING
2024-07-29T17:57:05+09:00 badge=E-E name=정대리 auth=badge door=lab ACTION=EXIT
2024-07-29T17:57:15+09:00 badge=E-F name=한과장 auth=badge door=server_room ACTION=DENIED
2024-07-29T17:57:18+09:00 badge=E-E name=정대리 auth=badge door=lobby ACTION=DENIED
2024-07-29T17:57:26+09:00 badge=E-C name=박신입 auth=badge door=lab ACTION=ENTER
2024-07-29T17:57:48+09:00 badge=E-I name=배수석 auth=badge door=parking ACTION=ENTER
2024-07-29T17:57:49+09:00 badge=E-J name=조연구원 auth=badge door=parking ACTION=EXIT
2024-07-29T17:58:05+09:00 badge=E-F name=한과장 auth=badge door=lobby ACTION=DENIED
2024-07-29T17:58:05+09:00 badge=E-E name=정대리 auth=badge door=server_room ACTION=DENIED
2024-07-29T17:58:15+09:00 badge=E-C name=박신입 auth=badge door=office_floor3 ACTION=PING
2024-07-29T17:58:22+09:00 badge=E-C name=박신입 auth=badge door=parking ACTION=DENIED
2024-07-29T17:58:44+09:00 badge=E-A name=김팀장 auth=badge door=lobby ACTION=PING
2024-07-29T17:58:49+09:00 badge=E-G name=오주임 auth=badge door=lab ACTION=DENIED
2024-07-29T17:58:54+09:00 badge=E-A name=김팀장 auth=badge door=lobby ACTION=PING
2024-07-29T17:59:07+09:00 badge=E-J name=조연구원 auth=badge door=lounge ACTION=ENTER
2024-07-29T17:59:13+09:00 badge=E-I name=배수석 auth=badge door=parking ACTION=DENIED
2024-07-29T17:59:18+09:00 badge=E-H name=신인턴 auth=badge door=lobby ACTION=DENIED
2024-07-29T17:59:19+09:00 badge=E-B name=이대리 auth=badge door=parking ACTION=ENTER
2024-07-29T17:59:32+09:00 badge=E-C name=박신입 auth=badge door=parking ACTION=PING
2024-07-29T17:59:45+09:00 badge=E-B name=이대리 auth=badge door=lobby ACTION=DENIED
2024-07-29T17:59:49+09:00 badge=E-I name=배수석 auth=badge door=parking ACTION=PING
2024-07-29T17:59:57+09:00 badge=E-B name=이대리 auth=badge door=parking ACTION=EXIT
2024-07-29T18:00:00+09:00 badge=E-A name=김팀장 auth=badge door=office_floor3 ACTION=PING
2024-07-29T18:00:07+09:00 badge=E-E name=정대리 auth=badge door=lounge ACTION=ENTER
2024-07-29T18:00:23+09:00 badge=E-I name=배수석 auth=badge door=lab ACTION=PING
2024-07-29T18:00:26+09:00 badge=E-A name=김팀장 auth=badge door=lobby ACTION=EXIT
2024-07-29T18:00:31+09:00 badge=E-B name=이대리 auth=badge door=lobby ACTION=DENIED
2024-07-29T18:00:43+09:00 badge=E-H name=신인턴 auth=badge door=office_floor3 ACTION=DENIED
2024-07-29T18:00:57+09:00 badge=E-G name=오주임 auth=badge door=parking ACTION=EXIT
2024-07-29T18:01:05+09:00 badge=E-A name=김팀장 auth=badge door=lounge ACTION=DENIED
2024-07-29T18:01:08+09:00 badge=E-C name=박신입 auth=badge door=office_floor3 ACTION=EXIT
2024-07-29T18:01:27+09:00 badge=E-A name=김팀장 auth=badge door=lobby ACTION=EXIT
2024-07-29T18:01:33+09:00 badge=E-I name=배수석 auth=badge door=lounge ACTION=PING
2024-07-29T18:01:38+09:00 badge=E-G name=오주임 auth=badge door=lounge ACTION=EXIT
2024-07-29T18:01:52+09:00 badge=E-J name=조연구원 auth=badge door=parking ACTION=PING
2024-07-29T18:02:01+09:00 badge=E-J name=조연구원 auth=badge door=lounge ACTION=DENIED
2024-07-29T18:02:06+09:00 badge=E-A name=김팀장 auth=badge door=office_floor3 ACTION=ENTER
2024-07-29T18:02:15+09:00 badge=E-I name=배수석 auth=badge door=office_floor3 ACTION=ENTER
2024-07-29T18:02:29+09:00 badge=E-E name=정대리 auth=badge door=parking ACTION=EXIT
2024-07-29T18:02:39+09:00 badge=E-B name=이대리 auth=badge door=parking ACTION=DENIED
2024-07-29T18:02:51+09:00 badge=E-D name=윤사원 auth=badge door=lab ACTION=EXIT
2024-07-29T18:02:52+09:00 badge=E-D name=윤사원 auth=badge door=office_floor3 ACTION=DENIED
2024-07-29T18:03:10+09:00 badge=E-A name=김팀장 auth=badge door=lounge ACTION=EXIT
2024-07-29T18:03:20+09:00 badge=E-B name=이대리 auth=badge door=office_floor3 ACTION=PING
2024-07-29T18:03:32+09:00 badge=E-H name=신인턴 auth=badge door=parking ACTION=PING
2024-07-29T18:03:47+09:00 badge=E-F name=한과장 auth=badge door=lab ACTION=PING
2024-07-29T18:03:50+09:00 badge=E-J name=조연구원 auth=badge door=lobby ACTION=PING
2024-07-29T18:04:01+09:00 badge=E-F name=한과장 auth=badge door=lounge ACTION=ENTER
2024-07-29T18:04:17+09:00 badge=E-H name=신인턴 auth=badge door=lobby ACTION=DENIED
2024-07-29T18:04:21+09:00 badge=E-G name=오주임 auth=badge door=server_room ACTION=EXIT
2024-07-29T18:04:29+09:00 badge=E-C name=박신입 auth=badge door=server_room ACTION=ENTER
2024-07-29T18:04:31+09:00 badge=E-I name=배수석 auth=badge door=parking ACTION=ENTER
2024-07-29T18:04:39+09:00 badge=E-J name=조연구원 auth=badge door=lab ACTION=PING
2024-07-29T18:04:41+09:00 badge=E-C name=박신입 auth=badge door=lab ACTION=DENIED
2024-07-29T18:04:53+09:00 badge=E-E name=정대리 auth=badge door=lounge ACTION=DENIED
2024-07-29T18:05:12+09:00 badge=E-H name=신인턴 auth=badge door=office_floor3 ACTION=ENTER
2024-07-29T18:05:18+09:00 badge=E-C name=박신입 auth=badge door=lobby ACTION=EXIT
2024-07-29T18:05:25+09:00 badge=E-J name=조연구원 auth=badge door=lounge ACTION=PING
2024-07-29T18:05:31+09:00 badge=E-B name=이대리 auth=badge door=lounge ACTION=DENIED
2024-07-29T18:05:32+09:00 badge=E-G name=오주임 auth=badge door=parking ACTION=ENTER
2024-07-29T18:05:35+09:00 badge=E-J name=조연구원 auth=badge door=lounge ACTION=PING
2024-07-29T18:06:01+09:00 badge=E-D name=윤사원 auth=badge door=lobby ACTION=DENIED
2024-07-29T18:06:11+09:00 badge=E-A name=김팀장 auth=badge door=lobby ACTION=PING
2024-07-29T18:06:12+09:00 badge=E-G name=오주임 auth=badge door=server_room ACTION=ENTER
2024-07-29T18:06:21+09:00 badge=E-J name=조연구원 auth=badge door=lobby ACTION=ENTER
2024-07-29T18:06:22+09:00 badge=E-A name=김팀장 auth=badge door=lounge ACTION=DENIED
2024-07-29T18:06:27+09:00 badge=E-C name=박신입 auth=badge door=parking ACTION=PING
2024-07-29T18:06:40+09:00 badge=E-F name=한과장 auth=badge door=office_floor3 ACTION=EXIT
2024-07-29T18:06:46+09:00 badge=E-B name=이대리 auth=badge door=server_room ACTION=EXIT
2024-07-29T18:06:54+09:00 badge=E-B name=이대리 auth=badge door=lab ACTION=EXIT
2024-07-29T18:06:54+09:00 badge=E-I name=배수석 auth=badge door=lounge ACTION=PING
2024-07-29T18:07:10+09:00 badge=E-D name=윤사원 auth=badge door=lounge ACTION=EXIT
2024-07-29T18:07:16+09:00 badge=E-A name=김팀장 auth=badge door=lounge ACTION=ENTER
2024-07-29T18:07:22+09:00 badge=E-H name=신인턴 auth=badge door=office_floor3 ACTION=EXIT
2024-07-29T18:07:28+09:00 badge=E-F name=한과장 auth=badge door=server_room ACTION=ENTER
2024-07-29T18:07:34+09:00 badge=E-E name=정대리 auth=badge door=lobby ACTION=PING
2024-07-29T18:07:44+09:00 badge=E-A name=김팀장 auth=badge door=lounge ACTION=ENTER
2024-07-29T18:07:57+09:00 badge=E-J name=조연구원 auth=badge door=lobby ACTION=DENIED
2024-07-29T18:08:05+09:00 badge=E-A name=김팀장 auth=badge door=lab ACTION=PING
2024-07-29T18:08:12+09:00 badge=E-F name=한과장 auth=badge door=parking ACTION=PING
2024-07-29T18:08:13+09:00 badge=E-C name=박신입 auth=badge door=lab ACTION=EXIT
2024-07-29T18:08:17+09:00 badge=E-D name=윤사원 auth=badge door=server_room ACTION=EXIT
2024-07-29T18:08:43+09:00 badge=E-D name=윤사원 auth=badge door=lobby ACTION=DENIED
2024-07-29T18:08:47+09:00 badge=E-B name=이대리 auth=badge door=lobby ACTION=PING
2024-07-29T18:08:52+09:00 badge=E-J name=조연구원 auth=badge door=office_floor3 ACTION=PING
2024-07-29T18:09:02+09:00 badge=E-I name=배수석 auth=badge door=server_room ACTION=ENTER
2024-07-29T18:09:16+09:00 badge=E-A name=김팀장 auth=badge door=lounge ACTION=PING
2024-07-29T18:09:22+09:00 badge=E-E name=정대리 auth=badge door=office_floor3 ACTION=ENTER
2024-07-29T18:09:29+09:00 badge=E-H name=신인턴 auth=badge door=server_room ACTION=EXIT
2024-07-29T18:09:31+09:00 badge=E-B name=이대리 auth=badge door=lobby ACTION=DENIED
2024-07-29T18:09:54+09:00 badge=E-F name=한과장 auth=badge door=lab ACTION=EXIT
2024-07-29T18:09:55+09:00 badge=E-C name=박신입 auth=badge door=lobby ACTION=ENTER
2024-07-29T18:10:01+09:00 badge=E-G name=오주임 auth=badge door=server_room ACTION=DENIED
2024-07-29T18:10:05+09:00 badge=E-B name=이대리 auth=badge door=lobby ACTION=ENTER
2024-07-29T18:10:20+09:00 badge=E-D name=윤사원 auth=badge door=lounge ACTION=EXIT
2024-07-29T18:10:25+09:00 badge=E-H name=신인턴 auth=badge door=lab ACTION=PING
2024-07-29T18:10:33+09:00 badge=E-I name=배수석 auth=badge door=parking ACTION=DENIED
2024-07-29T18:10:36+09:00 badge=E-D name=윤사원 auth=badge door=server_room ACTION=EXIT
2024-07-29T18:10:42+09:00 badge=E-F name=한과장 auth=badge door=lab ACTION=DENIED
2024-07-29T18:11:02+09:00 badge=E-A name=김팀장 auth=badge door=lab ACTION=ENTER
2024-07-29T18:11:16+09:00 badge=E-C name=박신입 auth=badge door=server_room ACTION=DENIED
2024-07-29T18:11:17+09:00 badge=E-E name=정대리 auth=badge door=parking ACTION=ENTER
2024-07-29T18:11:21+09:00 badge=E-F name=한과장 auth=badge door=lobby ACTION=ENTER
2024-07-29T18:11:40+09:00 badge=E-B name=이대리 auth=badge door=lounge ACTION=EXIT
2024-07-29T18:12:00+09:00 badge=E-G name=오주임 auth=badge door=lounge ACTION=ENTER
2024-07-29T18:12:01+09:00 badge=E-C name=박신입 auth=badge door=lab ACTION=PING
2024-07-29T18:12:05+09:00 badge=E-E name=정대리 auth=badge door=office_floor3 ACTION=ENTER
2024-07-29T18:12:26+09:00 badge=E-J name=조연구원 auth=badge door=lounge ACTION=ENTER
2024-07-29T18:12:34+09:00 badge=E-G name=오주임 auth=badge door=lobby ACTION=ENTER
2024-07-29T18:12:42+09:00 badge=E-H name=신인턴 auth=badge door=lobby ACTION=DENIED
2024-07-29T18:12:49+09:00 badge=E-J name=조연구원 auth=badge door=parking ACTION=EXIT
2024-07-29T18:13:01+09:00 badge=E-D name=윤사원 auth=badge door=office_floor3 ACTION=PING
2024-07-29T18:13:03+09:00 badge=E-B name=이대리 auth=badge door=server_room ACTION=ENTER
2024-07-29T18:13:09+09:00 badge=E-J name=조연구원 auth=badge door=lounge ACTION=PING
2024-07-29T18:13:30+09:00 badge=E-G name=오주임 auth=badge door=lounge ACTION=ENTER
2024-07-29T18:13:31+09:00 badge=E-J name=조연구원 auth=badge door=office_floor3 ACTION=EXIT
2024-07-29T18:13:40+09:00 badge=E-B name=이대리 auth=badge door=office_floor3 ACTION=ENTER
2024-07-29T18:13:47+09:00 badge=E-E name=정대리 auth=badge door=lobby ACTION=DENIED
2024-07-29T18:13:52+09:00 badge=E-D name=윤사원 auth=badge door=lobby ACTION=EXIT
2024-07-29T18:13:57+09:00 badge=E-A name=김팀장 auth=badge door=lab ACTION=EXIT
2024-07-29T18:14:24+09:00 badge=E-G name=오주임 auth=badge door=office_floor3 ACTION=EXIT
2024-07-29T18:14:25+09:00 badge=E-E name=정대리 auth=badge door=lobby ACTION=ENTER
2024-07-29T18:14:32+09:00 badge=E-A name=김팀장 auth=badge door=lab ACTION=PING
2024-07-29T18:14:34+09:00 badge=E-D name=윤사원 auth=badge door=lounge ACTION=ENTER
2024-07-29T18:14:35+09:00 badge=E-J name=조연구원 auth=badge door=parking ACTION=ENTER
2024-07-29T18:14:47+09:00 badge=E-B name=이대리 auth=badge door=lobby ACTION=PING
2024-07-29T18:14:55+09:00 badge=E-J name=조연구원 auth=badge door=office_floor3 ACTION=EXIT
2024-07-29T18:15:04+09:00 badge=E-E name=정대리 auth=badge door=server_room ACTION=ENTER
2024-07-29T18:15:07+09:00 badge=E-I name=배수석 auth=badge door=office_floor3 ACTION=EXIT
2024-07-29T18:15:10+09:00 badge=E-J name=조연구원 auth=badge door=lounge ACTION=PING
2024-07-29T18:15:16+09:00 badge=E-B name=이대리 auth=badge door=server_room ACTION=ENTER
2024-07-29T18:15:29+09:00 badge=E-E name=정대리 auth=badge door=office_floor3 ACTION=EXIT
2024-07-29T18:15:36+09:00 badge=E-C name=박신입 auth=badge door=lounge ACTION=EXIT
2024-07-29T18:15:40+09:00 badge=E-A name=김팀장 auth=badge door=lab ACTION=ENTER
2024-07-29T18:15:58+09:00 badge=E-F name=한과장 auth=badge door=lounge ACTION=DENIED
2024-07-29T18:16:08+09:00 badge=E-I name=배수석 auth=badge door=parking ACTION=ENTER
2024-07-29T18:16:13+09:00 badge=E-H name=신인턴 auth=badge door=lounge ACTION=DENIED
2024-07-29T18:16:19+09:00 badge=E-C name=박신입 auth=badge door=parking ACTION=ENTER
2024-07-29T18:16:25+09:00 badge=E-C name=박신입 auth=badge door=lab ACTION=ENTER
2024-07-29T18:16:36+09:00 badge=E-D name=윤사원 auth=badge door=office_floor3 ACTION=EXIT
2024-07-29T18:16:45+09:00 badge=E-D name=윤사원 auth=badge door=lobby ACTION=DENIED
2024-07-29T18:16:50+09:00 badge=E-H name=신인턴 auth=badge door=parking ACTION=DENIED
2024-07-29T18:17:11+09:00 badge=E-G name=오주임 auth=badge door=lobby ACTION=EXIT
2024-07-29T18:17:15+09:00 badge=E-B name=이대리 auth=badge door=server_room ACTION=DENIED
2024-07-29T18:17:19+09:00 badge=E-B name=이대리 auth=badge door=lounge ACTION=ENTER
2024-07-29T18:17:27+09:00 badge=E-F name=한과장 auth=badge door=lounge ACTION=EXIT
2024-07-29T18:17:53+09:00 badge=E-C name=박신입 auth=badge door=lobby ACTION=ENTER
2024-07-29T18:17:57+09:00 badge=E-J name=조연구원 auth=badge door=parking ACTION=ENTER
2024-07-29T18:18:02+09:00 badge=E-F name=한과장 auth=badge door=parking ACTION=EXIT
2024-07-29T18:18:15+09:00 badge=E-E name=정대리 auth=badge door=lounge ACTION=DENIED
2024-07-29T18:18:19+09:00 badge=E-H name=신인턴 auth=badge door=office_floor3 ACTION=DENIED
2024-07-29T18:18:24+09:00 badge=E-F name=한과장 auth=badge door=parking ACTION=ENTER
2024-07-29T18:18:29+09:00 badge=E-D name=윤사원 auth=badge door=office_floor3 ACTION=PING
2024-07-29T18:18:47+09:00 badge=E-J name=조연구원 auth=badge door=parking ACTION=PING
2024-07-29T18:18:53+09:00 badge=E-E name=정대리 auth=badge door=office_floor3 ACTION=DENIED
2024-07-29T18:18:54+09:00 badge=E-J name=조연구원 auth=badge door=office_floor3 ACTION=ENTER
2024-07-29T18:19:14+09:00 badge=E-E name=정대리 auth=badge door=server_room ACTION=DENIED
2024-07-29T18:19:17+09:00 badge=E-J name=조연구원 auth=badge door=lounge ACTION=ENTER
2024-07-29T18:19:19+09:00 badge=E-B name=이대리 auth=badge door=office_floor3 ACTION=PING
2024-07-29T18:19:28+09:00 badge=E-D name=윤사원 auth=badge door=parking ACTION=DENIED
2024-07-29T18:19:49+09:00 badge=E-D name=윤사원 auth=badge door=lobby ACTION=ENTER
2024-07-29T18:19:55+09:00 badge=E-A name=김팀장 auth=badge door=parking ACTION=ENTER
2024-07-29T18:20:02+09:00 badge=E-A name=김팀장 auth=badge door=server_room ACTION=DENIED
2024-07-29T18:20:03+09:00 badge=E-D name=윤사원 auth=badge door=lobby ACTION=EXIT
2024-07-29T18:20:14+09:00 badge=E-I name=배수석 auth=badge door=office_floor3 ACTION=ENTER
2024-07-29T18:20:27+09:00 badge=E-G name=오주임 auth=badge door=parking ACTION=ENTER
2024-07-29T18:20:31+09:00 badge=E-H name=신인턴 auth=badge door=office_floor3 ACTION=EXIT
2024-07-29T18:20:53+09:00 badge=E-A name=김팀장 auth=badge door=lounge ACTION=EXIT
2024-07-29T18:20:58+09:00 badge=E-H name=신인턴 auth=badge door=server_room ACTION=DENIED
2024-07-29T18:21:04+09:00 badge=E-E name=정대리 auth=badge door=server_room ACTION=ENTER
2024-07-29T18:21:10+09:00 badge=E-I name=배수석 auth=badge door=lab ACTION=EXIT
2024-07-29T18:21:13+09:00 badge=E-J name=조연구원 auth=badge door=parking ACTION=ENTER
2024-07-29T18:21:27+09:00 badge=E-D name=윤사원 auth=badge door=lobby ACTION=PING
2024-07-29T18:21:28+09:00 badge=E-G name=오주임 auth=badge door=lounge ACTION=EXIT
2024-07-29T18:21:29+09:00 badge=E-A name=김팀장 auth=badge door=server_room ACTION=EXIT
2024-07-29T18:21:48+09:00 badge=E-B name=이대리 auth=badge door=parking ACTION=DENIED
2024-07-29T18:22:00+09:00 badge=E-G name=오주임 auth=badge door=lounge ACTION=ENTER
2024-07-29T18:22:02+09:00 badge=E-J name=조연구원 auth=badge door=office_floor3 ACTION=PING
2024-07-29T18:22:31+09:00 badge=E-E name=정대리 auth=badge door=lobby ACTION=EXIT
2024-07-29T18:22:32+09:00 badge=E-D name=윤사원 auth=badge door=server_room ACTION=EXIT
2024-07-29T18:22:39+09:00 badge=E-H name=신인턴 auth=badge door=lounge ACTION=ENTER
2024-07-29T18:22:41+09:00 badge=E-D name=윤사원 auth=badge door=server_room ACTION=ENTER
2024-07-29T18:22:48+09:00 badge=E-A name=김팀장 auth=badge door=lobby ACTION=PING
2024-07-29T18:23:00+09:00 badge=E-D name=윤사원 auth=badge door=office_floor3 ACTION=DENIED
2024-07-29T18:23:05+09:00 badge=E-J name=조연구원 auth=badge door=parking ACTION=ENTER
2024-07-29T18:23:05+09:00 badge=E-I name=배수석 auth=badge door=parking ACTION=ENTER
2024-07-29T18:23:37+09:00 badge=E-E name=정대리 auth=badge door=lobby ACTION=ENTER
2024-07-29T18:23:40+09:00 badge=E-H name=신인턴 auth=badge door=office_floor3 ACTION=EXIT
2024-07-29T18:23:43+09:00 badge=E-E name=정대리 auth=badge door=lab ACTION=ENTER
2024-07-29T18:23:45+09:00 badge=E-G name=오주임 auth=badge door=server_room ACTION=ENTER
2024-07-29T18:23:45+09:00 badge=E-B name=이대리 auth=badge door=lobby ACTION=EXIT
